id_peli,genero
104277,2
445605,2
397549,2
79009,2
38547,2
366759,2
148697,2
49833,2
220002,2
64468,2
296901,2
236041,2
65010,2
101217,2
236053,2
110029,2
327935,2
110040,2
307020,2
123611,2
38794,2
49057,2
382518,2
430263,2
347979,2
426166,2
430413,2
84140,2
330878,2
255358,2
411405,2
14005,2
255160,2
85971,2
453596,2
24149,2
63958,2
57889,2
49230,2
50530,2
402223,2
345306,2
424322,2
373838,2
36566,2
13128,2
413391,2
426253,2
455601,2
44123,2
69072,2
27631,2
16783,2
46663,2
34521,2
77534,2
20543,2
72386,2
183339,2
59173,2
37876,2
45041,2
369697,2
42772,2
20211,2
54514,2
27046,2
62737,2
74154,2
164013,2
67958,2
98857,2
19625,2
293796,2
77710,2
144726,2
402976,2
322148,2
256608,2
187010,2
55429,2
109354,2
76638,2
41581,2
309898,2
79234,2
95647,2
382200,2
397422,2
381518,2
127803,2
398798,2
20648,2
419428,2
406099,2
50108,2
118900,2
22939,2
227717,2
401150,2
11070,2
409903,2
99247,2
142797,2
387938,2
117422,2
126127,2
173557,2
402582,2
238869,2
278095,2
295823,2
309739,2
20885,2
369524,2
416987,2
411005,2
424145,2
111042,2
338227,2
252034,2
198646,2
49579,2
38332,2
49574,2
152989,2
4644,2
349177,2
2132,2
23594,2
325111,2
80211,2
62399,2
16058,2
107808,2
62196,2
55740,2
411518,2
94340,2
37022,2
10960,2
32888,2
26510,2
35320,2
125302,2
55728,2
18043,2
19675,2
55738,2
55734,2
20473,2
15075,2
42306,2
24881,2
55694,2
59807,2
71288,2
55769,2
44593,2
34167,2
393196,2
41301,2
30118,2
387999,2
26264,2
256109,2
347630,2
15285,2
94532,2
33586,2
47893,2
215579,2
18866,2
119457,2
78387,2
50492,2
263029,2
328212,2
16875,2
20148,2
19580,2
299513,2
394045,2
80147,2
39026,2
17871,2
76706,2
63447,2
225762,2
55710,2
48281,2
317925,2
41709,2
257439,2
74415,2
48962,2
54144,2
390059,2
39962,2
20946,2
332512,2
260522,2
250251,2
31772,2
398920,2
429107,2
43414,2
36264,2
203665,2
39346,2
138724,2
98581,2
40194,2
66084,2
47812,2
16269,2
41978,2
324852,2
87296,2
62978,2
351067,2
333667,2
145760,2
62688,2
20883,2
51191,2
381054,2
96458,2
137801,2
57776,2
72611,2
74535,2
384371,2
203780,2
62999,2
93461,2
188996,2
57779,2
139300,2
71382,2
20884,2
67545,2
18457,2
26841,2
197057,2
90001,2
439154,2
402907,2
52891,2
22495,2
57207,2
34417,2
51267,2
61293,2
69097,2
100791,2
148331,2
77094,2
196633,2
30870,2
63624,2
41313,2
27300,2
400465,2
416445,2
109481,2
31258,2
20932,2
414455,2
452413,2
40420,2
450225,2
341689,2
396398,2
354287,2
249233,2
347760,2
13741,2
15449,2
187672,2
57382,2
77460,2
438493,2
19221,2
454361,2
456193,2
274388,2
412363,2
447061,2
260666,2
174720,2
66926,2
8776,2
354296,2
165095,2
431251,2
124505,2
458310,2
328407,2
400552,2
33365,2
139559,2
459295,2
60194,2
330333,2
292631,2
382589,2
44268,2
14644,2
198951,2
95197,2
78475,2
78534,2
74580,2
37769,2
81509,2
50227,2
45952,2
67387,2
155887,2
39422,2
74949,2
67317,2
86190,2
8366,2
136087,2
103307,2
65713,2
76277,2
142746,2
333953,2
103301,2
131958,2
46588,2
63300,2
83459,2
83435,2
292656,2
67451,2
92132,2
73267,2
81297,2
51424,2
377278,2
379959,2
42384,2
56049,2
38389,2
17725,2
456098,2
129830,2
391700,2
72811,2
73545,2
63299,2
195503,2
37174,2
63452,2
396987,2
426469,2
106131,2
415137,2
70752,2
37177,2
405671,2
104462,2
413644,2
67409,2
88762,2
101503,2
6079,2
33175,2
360007,2
431490,2
336890,2
324631,2
146473,2
83765,2
83750,2
144139,2
179235,2
190683,2
214472,2
127094,2
127098,2
137757,2
142026,2
232943,2
132379,2
366860,2
134750,2
148511,2
194040,2
326228,2
194039,2
193959,2
151831,2
179549,2
345915,2
10260,2
56544,2
11912,2
99424,2
291495,2
57770,2
63540,2
92983,2
150010,2
434119,2
387929,2
459802,2
350548,2
104297,2
81202,2
133131,2
24794,2
20755,2
63376,2
56784,2
142320,2
142830,2
123229,2
314952,2
159447,2
313556,2
75438,2
179690,2
248747,2
60189,2
57701,2
233880,2
41242,2
17630,2
91902,2
332788,2
441728,2
430058,2
143876,2
50196,2
460822,2
421928,2
36179,2
61008,2
255391,2
446345,2
37991,2
445840,2
438081,2
427673,2
345914,2
257698,2
440143,2
50387,2
74384,2
64043,2
38286,2
73649,2
38397,2
71133,2
57996,2
63179,2
363960,2
461088,2
390526,2
212747,2
291375,2
166624,2
67713,2
352387,2
444935,2
417489,2
104697,2
114146,2
80303,2
348391,2
458506,2
51871,2
42642,2
382995,2
422005,2
69841,2
58763,2
26969,2
51212,2
51195,2
79728,2
307649,2
75232,2
72199,2
21893,2
86118,2
133088,2
415892,2
15329,2
62783,2
59914,2
54551,2
378236,2
63449,2
440708,2
57413,2
107753,2
34000,2
442750,2
137180,2
68063,2
31486,2
461634,2
431435,2
179848,2
375798,2
442087,2
462108,2
345438,2
421126,2
365451,2
17229,2
412669,2
279687,2
417870,2
419459,2
213204,2
412103,2
7014,2
101190,2
403667,2
74464,2
82029,2
103344,2
275272,2
68637,2
433410,2
69483,2
423453,2
36886,2
36885,2
231216,2
66247,2
24049,2
28469,2
54559,2
417320,2
70573,2
49295,2
373247,2
277839,2
454787,2
69727,2
92108,2
60153,2
280477,2
36391,2
10819,2
31856,2
358511,2
24768,2
30019,2
101801,2
317736,2
38876,2
81318,2
81313,2
245394,2
190817,2
43656,2
366505,2
434166,2
104704,2
430365,2
50977,2
248705,2
90063,2
39164,2
20776,2
24568,2
43085,2
19307,2
48959,2
71016,2
43995,2
79927,2
21251,2
426272,2
413421,2
261871,2
432789,2
434873,2
468707,2
280422,2
293654,2
97672,2
282308,2
461297,2
63898,2
174271,2
143117,2
65416,2
5589,2
455661,2
14008,2
49279,2
49277,2
49271,2
106807,2
420346,2
862,3
8844,3
45325,3
21032,3
9263,3
9598,3
139405,3
33689,3
10530,3
26441,3
11359,3
2054,3
40628,3
36929,3
46785,3
17414,3
11907,3
10874,3
55731,3
30765,3
8839,3
9070,3
52856,3
26258,3
6715,3
22625,3
27985,3
15789,3
47867,3
43475,3
17207,3
37108,3
19101,3
11008,3
10510,3
36357,3
14334,3
11395,3
48287,3
10464,3
888,3
8587,3
11011,3
2758,3
46094,3
14522,3
9612,3
26261,3
1634,3
41579,3
9593,3
42580,3
788,3
11236,3
43535,3
9607,3
10635,3
9479,3
15139,3
31504,3
10897,3
21352,3
771,3
812,3
408,3
25059,3
10112,3
32308,3
19042,3
36259,3
9099,3
11479,3
10539,3
2300,3
27281,3
25969,3
12233,3
36355,3
532,3
16299,3
110465,3
46732,3
10545,3
38223,3
11511,3
34170,3
18975,3
10830,3
18862,3
23945,3
9054,3
12559,3
3587,3
19004,3
11113,3
26531,3
630,3
2897,3
1585,3
124632,3
11076,3
10680,3
18660,3
35115,3
10869,3
6878,3
18444,3
20723,3
24795,3
81310,3
15947,3
9078,3
29682,3
433,3
11360,3
12335,3
10948,3
15121,3
11238,3
252,3
601,3
10379,3
531,3
2493,3
530,3
105,3
756,3
31388,3
9279,3
21539,3
11674,3
9037,3
30285,3
42424,3
20735,3
9446,3
24662,3
6499,3
49478,3
12499,3
50850,3
33660,3
38225,3
17834,3
10603,3
20737,3
37244,3
36797,3
29911,3
9444,3
9574,3
9714,3
6283,3
9438,3
32302,3
54007,3
36568,3
32911,3
40688,3
17644,3
2157,3
47881,3
81367,3
31220,3
78373,3
18937,3
21334,3
10674,3
3050,3
35680,3
17917,3
9340,3
165,3
196,3
17984,3
22328,3
3170,3
22777,3
20173,3
16249,3
13962,3
14612,3
19378,3
65157,3
29228,3
11164,3
18887,3
40866,3
10122,3
24816,3
9994,3
25445,3
12129,3
14140,3
10439,3
11158,3
9354,3
28736,3
34774,3
37969,3
9820,3
10340,3
10144,3
10414,3
10437,3
15300,3
12230,3
13380,3
11335,3
11135,3
11319,3
14822,3
15969,3
13155,3
10249,3
15943,3
19762,3
13850,3
65158,3
11497,3
11704,3
4978,3
10380,3
21661,3
34584,3
34636,3
22796,3
21873,3
18282,3
8916,3
17037,3
123056,3
14444,3
9487,3
9447,3
9745,3
9837,3
13764,3
24951,3
11904,3
8856,3
10495,3
9822,3
24086,3
9849,3
13466,3
22345,3
47288,3
16508,3
18252,3
10208,3
332,3
10386,3
2280,3
22611,3
850,3
17709,3
104896,3
47951,3
28032,3
16112,3
14429,3
42486,3
772,3
36819,3
856,3
37853,3
13681,3
863,3
15515,3
10137,3
49948,3
926,3
41276,3
17908,3
14919,3
10472,3
10406,3
15489,3
15655,3
64871,3
57855,3
5693,3
8989,3
11176,3
14900,3
11899,3
36536,3
18890,3
19736,3
30547,3
54825,3
1497,3
1499,3
11520,3
17078,3
10501,3
879,3
1793,3
1552,3
889,3
37112,3
13105,3
22501,3
80351,3
45827,3
14906,3
16176,3
10567,3
10642,3
120077,3
21299,3
38802,3
35936,3
7450,3
7443,3
17711,3
46929,3
20343,3
13757,3
4244,3
12599,3
11940,3
16110,3
20455,3
13465,3
24100,3
8871,3
16340,3
10481,3
11688,3
15413,3
9816,3
17474,3
37949,3
11215,3
19933,3
12919,3
18935,3
26156,3
19405,3
39180,3
16618,3
16263,3
10054,3
118052,3
8076,3
33743,3
808,3
17971,3
29937,3
10865,3
10808,3
10992,3
82623,3
30502,3
26386,3
25884,3
26355,3
12144,3
13704,3
13965,3
24266,3
58434,3
11966,3
2605,3
22102,3
6951,3
2616,3
183,3
9880,3
12610,3
37920,3
16314,3
18885,3
40508,3
27681,3
11521,3
13766,3
34549,3
34043,3
585,3
671,3
12472,3
23805,3
1649,3
19209,3
12589,3
27273,3
11888,3
34723,3
11870,3
11212,3
29887,3
32484,3
21845,3
11528,3
17130,3
16690,3
23479,3
66946,3
19050,3
13225,3
35614,3
425,3
39541,3
14635,3
12154,3
11630,3
110989,3
24767,3
12227,3
43643,3
10985,3
9023,3
11544,3
17710,3
11982,3
21972,3
59387,3
17043,3
10996,3
18357,3
13908,3
9488,3
206042,3
11243,3
19975,3
79783,3
14361,3
18943,3
32685,3
41582,3
34086,3
11504,3
23470,3
129,3
15173,3
39462,3
19140,3
34600,3
39128,3
19953,3
13768,3
73247,3
41394,3
45767,3
9021,3
672,3
33251,3
1377,3
9016,3
42453,3
14317,3
11317,3
8392,3
12232,3
29339,3
20813,3
53027,3
20639,3
42645,3
42795,3
10150,3
25872,3
17132,3
46925,3
14873,3
12139,3
24883,3
17264,3
11244,3
15347,3
13691,3
18992,3
8326,3
16651,3
24961,3
31459,3
18736,3
10708,3
10515,3
12,3
1088,3
32140,3
147729,3
32328,3
11890,3
37662,3
42986,3
14817,3
20694,3
14411,3
11894,3
20726,3
12279,3
430,3
48967,3
17745,3
15920,3
36759,3
14030,3
23033,3
43041,3
13156,3
54243,3
11806,3
10438,3
8446,3
13343,3
36855,3
20238,3
13765,3
21765,3
10009,3
31397,3
26643,3
10719,3
10715,3
10588,3
10756,3
41521,3
10804,3
41465,3
17641,3
11839,3
21542,3
10601,3
42418,3
24034,3
778,3
43759,3
38606,3
11708,3
20483,3
40454,3
2778,3
47168,3
58995,3
13700,3
19084,3
14442,3
19016,3
54807,3
28276,3
32430,3
9872,3
37437,3
31112,3
19425,3
101363,3
4291,3
11548,3
809,3
673,3
8920,3
65137,3
59427,3
21793,3
19414,3
20277,3
8981,3
1997,3
24236,3
43897,3
701,3
2202,3
48732,3
9893,3
41890,3
27307,3
19051,3
22976,3
65156,3
64868,3
15081,3
21147,3
64877,3
14623,3
35780,3
25361,3
11130,3
11052,3
65596,3
44415,3
75759,3
31117,3
13969,3
35101,3
10555,3
36616,3
13644,3
2319,3
9806,3
5255,3
11836,3
13673,3
15397,3
35189,3
33740,3
74719,3
77448,3
43752,3
16248,3
30719,3
16515,3
61828,3
25893,3
28367,3
13187,3
11047,3
9929,3
27983,3
38222,3
28994,3
9385,3
1362,3
80310,3
47542,3
42115,3
48677,3
1884,3
8868,3
62429,3
9318,3
17421,3
10485,3
71805,3
23438,3
19087,3
22590,3
19371,3
10486,3
37797,3
9732,3
41992,3
11508,3
21348,3
54491,3
110147,3
15653,3
16234,3
2899,3
36222,3
14868,3
11430,3
40432,3
46814,3
11774,3
15370,3
118,3
15045,3
47876,3
43442,3
12127,3
11626,3
11637,3
24962,3
20196,3
13682,3
32588,3
10214,3
17880,3
10022,3
9928,3
43912,3
33539,3
13374,3
44540,3
42622,3
16198,3
45824,3
39225,3
7453,3
35384,3
48993,3
10837,3
9981,3
14358,3
14199,3
15648,3
11451,3
12574,3
1667,3
7233,3
77593,3
48232,3
13341,3
11459,3
37204,3
15907,3
25199,3
9564,3
14175,3
23703,3
257,3
15487,3
14544,3
533,3
34662,3
12920,3
9982,3
73473,3
674,3
6795,3
24618,3
13499,3
64972,3
411,3
43350,3
18840,3
14241,3
10982,3
39345,3
11283,3
54227,3
12096,3
9975,3
9036,3
24432,3
10025,3
950,3
16791,3
15590,3
9655,3
14191,3
10067,3
11291,3
18276,3
26514,3
39045,3
9904,3
9310,3
7518,3
920,3
9353,3
10947,3
9513,3
9297,3
1593,3
51043,3
9906,3
9907,3
57840,3
24115,3
15265,3
14597,3
271,3
15374,3
15242,3
15213,3
15997,3
7484,3
9978,3
50573,3
11619,3
13767,3
27295,3
20785,3
18147,3
9986,3
2486,3
5393,3
13967,3
9992,3
1265,3
2062,3
23544,3
13517,3
26655,3
11945,3
15582,3
8965,3
14624,3
2267,3
1273,3
10172,3
10107,3
1267,3
13377,3
1268,3
13352,3
19947,3
2976,3
810,3
9408,3
14043,3
60400,3
43229,3
266525,3
2698,3
675,3
2270,3
35,3
4658,3
14144,3
13680,3
2274,3
29362,3
5559,3
19026,3
5123,3
4523,3
6477,3
54318,3
26990,3
32307,3
37780,3
25078,3
8204,3
13493,3
12222,3
15511,3
45757,3
36527,3
13688,3
10488,3
7459,3
12198,3
2454,3
9502,3
14882,3
10681,3
75141,3
10748,3
13205,3
8359,3
43869,3
13675,3
13353,3
88751,3
11260,3
158800,3
11802,3
18846,3
10898,3
10188,3
13649,3
13579,3
43177,3
38311,3
37776,3
13600,3
12689,3
11887,3
30977,3
10527,3
21501,3
13655,3
14405,3
13053,3
14248,3
12224,3
13394,3
14447,3
17157,3
20542,3
10202,3
14306,3
12429,3
13690,3
54406,3
10199,3
37373,3
2309,3
14560,3
14836,3
15189,3
13639,3
29717,3
20421,3
27757,3
15854,3
15512,3
18360,3
14160,3
115306,3
34300,3
34482,3
19508,3
8355,3
242737,3
50201,3
33321,3
18901,3
767,3
51302,3
56150,3
20856,3
13836,3
18126,3
92989,3
23367,3
19585,3
30319,3
18032,3
23115,3
227370,3
22794,3
43757,3
18974,3
25050,3
16523,3
25132,3
53985,3
16577,3
10315,3
36278,3
54648,3
32834,3
75804,3
24480,3
14859,3
34003,3
25472,3
109175,3
15400,3
22949,3
16866,3
10198,3
14704,3
23398,3
35148,3
28178,3
20551,3
10800,3
45699,3
2395,3
13382,3
13358,3
71885,3
4253,3
92283,3
40724,3
32657,3
26963,3
23172,3
23023,3
12155,3
40623,3
36970,3
10191,3
22582,3
51330,3
13417,3
22488,3
49131,3
33217,3
20497,3
33427,3
21036,3
35690,3
38579,3
14518,3
10193,3
45974,3
10192,3
10196,3
39129,3
20352,3
38575,3
20007,3
38843,3
46011,3
37700,3
16346,3
47670,3
35716,3
41216,3
39691,3
30071,3
110502,3
43369,3
11389,3
11391,3
38055,3
49863,3
49953,3
12444,3
38757,3
10140,3
45136,3
50241,3
111390,3
15740,3
13246,3
1361,3
37866,3
51739,3
41515,3
49041,3
15552,3
42001,3
8951,3
31654,3
40619,3
88376,3
48471,3
12536,3
45772,3
84295,3
44896,3
14903,3
36540,3
50321,3
20722,3
72185,3
59490,3
24926,3
13413,3
60307,3
50359,3
73191,3
23521,3
46195,3
101226,3
57118,3
48414,3
57586,3
106515,3
43959,3
359002,3
51170,3
37206,3
49444,3
29877,3
13378,3
58224,3
60062,3
38317,3
49013,3
48627,3
24792,3
60897,3
4641,3
12445,3
51162,3
54540,3
13931,3
41513,3
12819,3
45839,3
35257,3
67675,3
59435,3
56288,3
71689,3
41800,3
47182,3
113432,3
147105,3
45013,3
44826,3
64328,3
29879,3
28118,3
26985,3
11625,3
9369,3
9642,3
65759,3
51052,3
56601,3
262475,3
74465,3
55301,3
41066,3
13247,3
50393,3
75301,3
62837,3
31309,3
93164,3
58704,3
52850,3
15167,3
64029,3
115656,3
77459,3
27902,3
29694,3
17345,3
73723,3
44246,3
61020,3
76346,3
62764,3
111037,3
60405,3
319656,3
73563,3
66125,3
39401,3
72197,3
35691,3
80321,3
62177,3
13313,3
13761,3
13042,3
13932,3
13062,3
13933,3
34433,3
57800,3
25913,3
13929,3
43858,3
102431,3
13930,3
18095,3
13676,3
63988,3
77174,3
82650,3
14128,3
71864,3
26505,3
96973,3
62214,3
76492,3
72391,3
57089,3
99770,3
75244,3
48770,3
43937,3
82690,3
63957,3
81188,3
25746,3
38716,3
229610,3
31621,3
140420,3
13679,3
49522,3
40900,3
45682,3
38769,3
127916,3
43268,3
94352,3
22752,3
46159,3
27597,3
38727,3
81303,3
24446,3
36257,3
92662,3
115223,3
88557,3
33331,3
159203,3
24105,3
20302,3
53031,3
68179,3
81005,3
68728,3
49519,3
80709,3
89185,3
81250,3
68047,3
46972,3
75626,3
51249,3
96999,3
83735,3
26547,3
18843,3
75720,3
86577,3
110420,3
149101,3
27861,3
116711,3
70757,3
108235,3
92620,3
105965,3
62211,3
177271,3
93456,3
79699,3
43980,3
77950,3
81581,3
125164,3
77664,3
43167,3
26450,3
76285,3
77931,3
201676,3
205985,3
21683,3
151960,3
155751,3
72968,3
198342,3
89623,3
19458,3
25666,3
133931,3
72440,3
45725,3
49162,3
34461,3
109451,3
51985,3
119893,3
81708,3
29941,3
36212,3
19594,3
213121,3
42950,3
175574,3
44900,3
118153,3
36820,3
53318,3
80521,3
46997,3
28550,3
76422,3
109445,3
57210,3
41831,3
146712,3
70338,3
18977,3
69717,3
49852,3
18269,3
20894,3
37168,3
21138,3
39055,3
79113,3
253988,3
14499,3
114718,3
126319,3
57680,3
164328,3
157841,3
177888,3
137106,3
83564,3
20756,3
141614,3
17794,3
232898,3
102597,3
79869,3
22504,3
13934,3
13061,3
24589,3
19325,3
21379,3
18224,3
22259,3
82703,3
83201,3
72962,3
227783,3
214418,3
145220,3
218931,3
172385,3
214314,3
12242,3
80918,3
137475,3
51848,3
236417,3
258096,3
105945,3
59981,3
102651,3
58832,3
258893,3
99312,3
31185,3
106938,3
140870,3
82881,3
43808,3
82702,3
151431,3
218836,3
209920,3
89551,3
279414,3
21393,3
238603,3
92848,3
94196,3
198436,3
314285,3
56354,3
81828,3
57277,3
52686,3
170687,3
8445,3
26730,3
227707,3
293271,3
46247,3
79818,3
21394,3
26111,3
43398,3
16049,3
115232,3
54557,3
28302,3
36323,3
218778,3
46314,3
41097,3
36523,3
177572,3
241742,3
228326,3
17278,3
234862,3
21250,3
77887,3
82424,3
20270,3
230731,3
77499,3
275287,3
61495,3
19164,3
19165,3
17337,3
31473,3
27653,3
72977,3
149023,3
77951,3
75258,3
25475,3
292498,3
50119,3
61856,3
105528,3
255476,3
61525,3
52989,3
244801,3
25353,3
57789,3
56929,3
28967,3
157305,3
58700,3
17009,3
203179,3
233423,3
128142,3
227735,3
10258,3
136459,3
48186,3
119892,3
110416,3
137769,3
33838,3
101135,3
230846,3
13610,3
254435,3
19273,3
27996,3
71316,3
270946,3
300441,3
116149,3
284995,3
79218,3
20886,3
139380,3
240820,3
266108,3
134375,3
74018,3
289728,3
172391,3
32916,3
24179,3
242555,3
181533,3
293380,3
46127,3
277368,3
13759,3
90932,3
81393,3
302118,3
47365,3
240906,3
16412,3
298533,3
18948,3
25797,3
153936,3
15888,3
196867,3
42996,3
116977,3
253065,3
21605,3
135832,3
16460,3
26728,3
130925,3
141423,3
256835,3
61038,3
150247,3
207871,3
121727,3
72240,3
73198,3
71886,3
20177,3
20414,3
132601,3
14749,3
50327,3
13654,3
54518,3
230222,3
50326,3
25373,3
121734,3
19033,3
9817,3
75074,3
31183,3
38602,3
276819,3
25441,3
234567,3
61550,3
91979,3
36251,3
4344,3
158013,3
58448,3
30178,3
16174,3
52448,3
55190,3
18598,3
14059,3
21935,3
45752,3
33037,3
138513,3
49742,3
84575,3
24102,3
32139,3
25556,3
48358,3
94228,3
25587,3
24554,3
251768,3
42303,3
41589,3
21518,3
34672,3
9973,3
70587,3
78047,3
142308,3
149910,3
31277,3
73548,3
64130,3
58664,3
73257,3
44381,3
31242,3
45662,3
50364,3
268171,3
63486,3
62410,3
215405,3
27738,3
27353,3
24556,3
178541,3
1260,3
90582,3
172386,3
19183,3
31933,3
15759,3
13699,3
137491,3
69803,3
134415,3
79842,3
43392,3
15909,3
61473,3
39961,3
29192,3
85439,3
87847,3
30126,3
128854,3
60949,3
26497,3
13017,3
50926,3
15898,3
72984,3
188507,3
61855,3
47638,3
47437,3
180644,3
286875,3
221148,3
42779,3
53931,3
72205,3
24251,3
37556,3
15718,3
27850,3
34205,3
34560,3
52458,3
52207,3
81294,3
44874,3
192367,3
83746,3
48874,3
36129,3
190352,3
159704,3
55638,3
44349,3
160194,3
302429,3
94820,3
193650,3
27119,3
36674,3
27599,3
27600,3
35927,3
9948,3
8779,3
308457,3
123867,3
65257,3
125063,3
55328,3
13351,3
24477,3
295887,3
78080,3
187462,3
139459,3
258550,3
136074,3
133459,3
81332,3
81684,3
30583,3
54257,3
90358,3
13397,3
259358,3
55567,3
46806,3
59191,3
254258,3
47631,3
303457,3
299049,3
294826,3
11425,3
15567,3
228165,3
82430,3
45179,3
264337,3
322456,3
50135,3
78124,3
287233,3
265712,3
150689,3
326359,3
215637,3
175774,3
266647,3
325138,3
20377,3
19318,3
40344,3
35177,3
51450,3
16119,3
204712,3
21385,3
33719,3
238302,3
50166,3
5833,3
10010,3
15674,3
52827,3
299588,3
82401,3
49497,3
263109,3
231401,3
24626,3
93922,3
36696,3
58242,3
71697,3
158852,3
256961,3
274415,3
275244,3
35703,3
260310,3
12697,3
18068,3
28904,3
50794,3
168864,3
290300,3
297270,3
175112,3
28969,3
36897,3
327418,3
144097,3
99545,3
202575,3
15165,3
13284,3
15016,3
316322,3
21705,3
73456,3
285733,3
57737,3
13002,3
129533,3
13004,3
34134,3
13283,3
91342,3
23566,3
168903,3
13459,3
255718,3
196254,3
16418,3
16962,3
13285,3
15015,3
15906,3
227200,3
18198,3
53019,3
56858,3
33447,3
44683,3
75910,3
55033,3
276550,3
51268,3
291854,3
193387,3
52051,3
13179,3
69921,3
72204,3
70122,3
117452,3
21535,3
199374,3
78696,3
51604,3
61035,3
53780,3
262788,3
150540,3
105778,3
272878,3
259316,3
245017,3
74849,3
289239,3
16530,3
24020,3
62527,3
103014,3
71887,3
64265,3
34766,3
29742,3
34765,3
124134,3
70772,3
46004,3
61717,3
328111,3
223706,3
8703,3
32038,3
338100,3
19670,3
255528,3
53220,3
211672,3
19386,3
21316,3
15338,3
14613,3
32338,3
59700,3
105864,3
22466,3
35215,3
37211,3
13151,3
21956,3
203696,3
19323,3
302960,3
13354,3
13350,3
20410,3
15601,3
20558,3
16390,3
30074,3
24615,3
24787,3
13355,3
12903,3
12902,3
119321,3
67900,3
36972,3
151535,3
81900,3
210769,3
308447,3
36868,3
101514,3
43960,3
51786,3
53211,3
26809,3
60293,3
77921,3
36218,3
51531,3
16237,3
14813,3
81003,3
52474,3
13400,3
83965,3
221510,3
227679,3
39057,3
25961,3
294093,3
341984,3
305747,3
261103,3
335077,3
245685,3
46197,3
343977,3
72972,3
14787,3
42246,3
43956,3
199753,3
82626,3
42971,3
71884,3
46227,3
278927,3
82191,3
39242,3
77000,3
287935,3
293299,3
172390,3
347688,3
55951,3
312167,3
154537,3
16808,3
97938,3
292795,3
81549,3
342917,3
142402,3
277217,3
61719,3
15657,3
47292,3
64872,3
286192,3
42515,3
281979,3
35178,3
50503,3
30101,3
815,3
103711,3
25180,3
77606,3
51881,3
20183,3
85827,3
56067,3
79419,3
114955,3
52485,3
223566,3
257932,3
23903,3
49070,3
40205,3
39773,3
56672,3
261036,3
19247,3
26189,3
330037,3
42949,3
33787,3
33551,3
12448,3
20947,3
63569,3
22084,3
6945,3
330421,3
26847,3
16366,3
27920,3
20899,3
24436,3
261817,3
233490,3
355135,3
72720,3
50087,3
68591,3
295884,3
46963,3
52060,3
34204,3
327749,3
181574,3
51836,3
46169,3
160155,3
24801,3
20378,3
298582,3
268660,3
40483,3
13305,3
338072,3
159824,3
316347,3
115626,3
36269,3
22371,3
356905,3
124111,3
204582,3
110433,3
36550,3
108204,3
250535,3
171759,3
126934,3
253533,3
277190,3
357441,3
191975,3
36817,3
29760,3
353595,3
84114,3
40692,3
48761,3
50479,3
44133,3
299400,3
14561,3
330127,3
226354,3
233639,3
335392,3
339060,3
89116,3
106629,3
160106,3
356161,3
218296,3
339669,3
292014,3
361380,3
132714,3
81338,3
101806,3
34942,3
56195,3
34729,3
51485,3
74945,3
134477,3
320061,3
139579,3
41979,3
21462,3
65592,3
62883,3
348762,3
80277,3
324325,3
367326,3
235044,3
81274,3
50652,3
79212,3
333348,3
19100,3
285848,3
79853,3
65591,3
65594,3
59803,3
70874,3
227998,3
282963,3
317190,3
72232,3
337012,3
128780,3
292177,3
51210,3
312100,3
17007,3
136793,3
332827,3
299579,3
299511,3
22162,3
31377,3
26736,3
116733,3
71482,3
359983,3
104171,3
36748,3
168112,3
52116,3
13755,3
299585,3
40836,3
237710,3
310972,3
363486,3
363484,3
363482,3
363478,3
363483,3
79720,3
140300,3
64882,3
314283,3
26381,3
26537,3
128070,3
43823,3
40246,3
141976,3
141476,3
60895,3
337075,3
339944,3
299856,3
210320,3
73628,3
218238,3
35639,3
325712,3
84105,3
286987,3
57718,3
26379,3
27621,3
138038,3
77194,3
32643,3
169009,3
63654,3
38057,3
79500,3
276905,3
376530,3
96715,3
367536,3
53074,3
317723,3
205221,3
43735,3
269149,3
324978,3
82157,3
110395,3
134841,3
27941,3
308409,3
89816,3
286940,3
23529,3
36301,3
353609,3
340881,3
382951,3
43953,3
85580,3
83903,3
27598,3
73094,3
52701,3
65504,3
302436,3
48449,3
14489,3
46632,3
361980,3
143959,3
293313,3
353641,3
293471,3
364387,3
61320,3
61313,3
316840,3
21751,3
118727,3
319179,3
121754,3
11946,3
41228,3
90034,3
90319,3
341007,3
15974,3
43925,3
13798,3
353533,3
262227,3
20891,3
82279,3
50730,3
77859,3
44978,3
250919,3
20934,3
382517,3
332880,3
220154,3
9084,3
50294,3
21282,3
84030,3
799,3
259387,3
115383,3
50179,3
33371,3
152948,3
76323,3
12495,3
15838,3
19812,3
61863,3
149832,3
305638,3
42647,3
64869,3
51902,3
116318,3
105304,3
33407,3
137200,3
187662,3
338065,3
382581,3
347689,3
12781,3
302688,3
338913,3
387893,3
27923,3
74705,3
81670,3
102909,3
51505,3
336121,3
38243,3
161143,3
85693,3
322240,3
127380,3
153518,3
20898,3
71103,3
362150,3
63964,3
223365,3
72753,3
234004,3
44157,3
241004,3
393877,3
69635,3
42548,3
41808,3
278774,3
258509,3
299582,3
221241,3
89868,3
75897,3
310952,3
241259,3
369052,3
267935,3
141418,3
374739,3
239018,3
249057,3
238304,3
235662,3
149235,3
149218,3
85887,3
81416,3
78713,3
51091,3
339526,3
339928,3
363607,3
17575,3
336885,3
11392,3
57911,3
11390,3
342464,3
21293,3
265982,3
32790,3
24793,3
25079,3
84831,3
53283,3
68256,3
253337,3
263945,3
278154,3
294272,3
399106,3
45192,3
24678,3
