id_peli,id_leng
162755,2
87093,2
67753,2
277368,2
110323,2
51090,2
52622,2
145186,2
79376,2
43281,2
201018,2
69787,2
96921,2
64091,2
48854,2
17806,2
266040,2
209293,2
54165,2
17825,2
265297,2
130452,2
66969,2
92251,2
66965,2
3057,2
9755,2
8767,2
187156,2
51213,2
55316,2
44522,2
31270,2
33336,2
212756,2
43900,2
43153,2
84875,2
67756,2
65703,2
274007,2
65611,2
85373,2
5139,2
24116,2
98582,2
146631,2
114982,2
44678,2
36251,2
79631,2
218369,2
262454,2
65615,2
79877,2
55190,2
21935,2
105576,2
58309,2
51490,2
241982,2
108822,2
214909,2
122192,2
70703,2
25556,2
24554,2
65496,2
251768,2
34672,2
142308,2
58012,2
85429,2
81010,2
43407,2
44773,2
99732,2
44775,2
171130,2
268171,2
270343,2
24059,2
216457,2
49712,2
98586,2
66963,2
130633,2
79892,2
76829,2
85870,2
52788,2
171032,2
39494,2
231474,2
80633,2
194880,2
66968,2
83957,2
129009,2
42250,2
6610,2
15587,2
77794,2
78537,2
137859,2
37779,2
45099,2
31340,2
61263,2
96089,2
128779,2
65482,2
205463,2
40874,2
66967,2
58526,2
77716,2
61852,2
10151,2
63691,2
13017,2
104711,2
98549,2
37294,2
122083,2
5601,2
26888,2
67328,2
47437,2
233487,2
58655,2
166883,2
82185,2
72400,2
90781,2
83746,2
52216,2
56499,2
253686,2
78278,2
64850,2
72917,2
76198,2
71623,2
266723,2
13734,2
269714,2
76642,2
20220,2
77280,2
157787,2
33489,2
67443,2
92257,2
64442,2
152113,2
253287,2
248231,2
123235,2
35927,2
266034,2
160160,2
25251,2
204384,2
40417,2
317384,2
199661,2
1871,2
1870,2
1875,2
195834,2
251321,2
283330,2
266082,2
52286,2
254721,2
42316,2
3168,2
252063,2
68864,2
190876,2
3480,2
5063,2
3423,2
82046,2
54880,2
37978,2
86391,2
74684,2
56405,2
72480,2
266030,2
255913,2
316269,2
91901,2
76821,2
47718,2
82817,2
270899,2
92316,2
75224,2
119193,2
56511,2
56512,2
56515,2
13955,2
187462,2
102533,2
64423,2
43486,2
140383,2
28190,2
98969,2
66966,2
103613,2
134463,2
63775,2
106139,2
273632,2
186729,2
265226,2
308160,2
8743,2
320003,2
265228,2
15468,2
88309,2
74822,2
5602,2
122229,2
183962,2
91571,2
267654,2
118150,2
287391,2
38421,2
163333,2
65718,2
12504,2
74809,2
60430,2
78193,2
21775,2
19106,2
18896,2
287509,2
271164,2
126331,2
162821,2
4274,2
37455,2
246049,2
186970,2
31355,2
179150,2
121493,2
76532,2
90015,2
59596,2
38399,2
66584,2
65534,2
54064,2
31292,2
69517,2
165586,2
197950,2
223954,2
59015,2
197936,2
76226,2
84176,2
38681,2
106922,2
294690,2
137370,2
330275,2
142528,2
59346,2
85025,2
135281,2
263281,2
236314,2
69576,2
67654,2
47432,2
101904,2
271674,2
267481,2
39385,2
142408,2
78258,2
40180,2
271724,2
38198,2
255890,2
284013,2
266537,2
76172,2
240745,2
267793,2
74119,2
187252,2
45777,2
51450,2
50166,2
33436,2
71191,2
15713,2
51880,2
46696,2
15469,2
112739,2
167262,2
57308,2
268523,2
269148,2
284189,2
31344,2
283708,2
289126,2
320299,2
267623,2
10370,2
284270,2
269776,2
127475,2
185843,2
270400,2
75066,2
18068,2
45873,2
284470,2
250756,2
132342,2
248611,2
197583,2
250349,2
261860,2
100830,2
44706,2
39412,2
40978,2
146047,2
61108,2
250734,2
202575,2
214093,2
50849,2
21705,2
304410,2
44720,2
256328,2
62363,2
134223,2
66082,2
191829,2
57419,2
31789,2
78478,2
257521,2
51268,2
254320,2
138502,2
190853,2
224303,2
43351,2
259954,2
170033,2
63717,2
250784,2
64100,2
238713,2
69921,2
314555,2
2197,2
19095,2
159967,2
26807,2
223932,2
2462,2
66135,2
78992,2
270886,2
285851,2
273745,2
71063,2
270919,2
42497,2
250653,2
245017,2
222297,2
280996,2
39978,2
175606,2
63774,2
220731,2
240581,2
223946,2
14406,2
44937,2
30974,2
13733,2
83388,2
293238,2
53220,2
19386,2
32338,2
206647,2
74080,2
20983,2
10579,2
46343,2
53211,2
208305,2
246422,2
202980,2
61901,2
52474,2
37633,2
83965,2
46983,2
162320,2
44461,2
253161,2
254024,2
279988,2
335077,2
309924,2
13748,2
214210,2
43000,2
3026,2
303483,2
49398,2
272435,2
92424,2
159763,2
128979,2
89309,2
75981,2
179641,2
29562,2
57327,2
63319,2
43956,2
139374,2
58487,2
96995,2
49701,2
45948,2
49711,2
46769,2
248934,2
198466,2
3935,2
61823,2
226188,2
15638,2
57709,2
61542,2
74546,2
323027,2
83583,2
333594,2
285783,2
273169,2
154980,2
127856,2
57311,2
54627,2
60650,2
137315,2
201010,2
197089,2
38162,2
45939,2
239417,2
110447,2
54155,2
133469,2
315575,2
78210,2
77939,2
55853,2
103753,2
142373,2
142374,2
65040,2
77673,2
337677,2
101183,2
312167,2
312138,2
281957,2
55717,2
59582,2
4580,2
71002,2
302348,2
19445,2
189019,2
336118,2
342878,2
229582,2
80015,2
13336,2
204709,2
137002,2
61765,2
298614,2
59507,2
28417,2
285858,2
283701,2
253944,2
50339,2
104242,2
140208,2
165108,2
102292,2
102831,2
267804,2
18380,2
79000,2
15126,2
52369,2
277154,2
27338,2
108048,2
60813,2
192141,2
19654,2
283700,2
117550,2
8930,2
319340,2
126862,2
107039,2
292387,2
17935,2
52761,2
64383,2
81438,2
118553,2
76871,2
336203,2
10492,2
158750,2
66568,2
12598,2
63046,2
290316,2
58858,2
83052,2
12448,2
209921,2
291549,2
85820,2
191718,2
273153,2
128939,2
93840,2
78572,2
306819,2
73546,2
252773,2
49693,2
303903,2
50506,2
2798,2
218974,2
86868,2
31359,2
167733,2
162383,2
46169,2
269961,2
319341,2
46025,2
139156,2
68023,2
98027,2
274483,2
254302,2
322125,2
330764,2
336050,2
344120,2
290382,2
295964,2
300839,2
243473,2
18303,2
42427,2
322434,2
335310,2
66447,2
285181,2
295314,2
330298,2
104274,2
338273,2
336660,2
72898,2
280668,2
19294,2
16854,2
346401,2
288587,2
117493,2
46581,2
314385,2
116377,2
314402,2
42093,2
42460,2
304126,2
12794,2
323661,2
48426,2
359364,2
236873,2
141581,2
225719,2
198311,2
63229,2
136294,2
325848,2
49456,2
299715,2
203226,2
156225,2
360638,2
329819,2
38988,2
120713,2
154030,2
299400,2
45089,2
32159,2
250671,2
329829,2
329712,2
200645,2
246013,2
72664,2
356161,2
336811,2
258656,2
284841,2
218296,2
289820,2
284343,2
56623,2
257253,2
46526,2
285387,2
5881,2
254201,2
238781,2
352157,2
30552,2
40145,2
74944,2
74945,2
36880,2
40084,2
321039,2
139609,2
79921,2
114184,2
68756,2
297023,2
62871,2
74405,2
65592,2
43409,2
364137,2
4728,2
11913,2
4727,2
10516,2
157827,2
70449,2
36324,2
19548,2
200823,2
23857,2
59959,2
11530,2
49907,2
60175,2
24260,2
53179,2
58833,2
52557,2
33624,2
257200,2
329724,2
4228,2
59349,2
76793,2
50213,2
19100,2
156627,2
285848,2
10939,2
65656,2
189215,2
169020,2
167364,2
40055,2
59455,2
358881,2
321751,2
13732,2
318373,2
293982,2
78401,2
255533,2
348060,2
63880,2
333696,2
49722,2
349158,2
339751,2
307103,2
326874,2
17007,2
285908,2
315868,2
256375,2
79435,2
152539,2
331836,2
15701,2
366548,2
48009,2
160564,2
299511,2
22162,2
258435,2
214215,2
129455,2
220916,2
47680,2
76808,2
103502,2
42195,2
312993,2
359204,2
310972,2
363486,2
362886,2
363476,2
363483,2
314283,2
13739,2
343702,2
299578,2
43020,2
254736,2
366566,2
16147,2
84479,2
68360,2
17486,2
123005,2
42748,2
22034,2
53103,2
111480,2
44478,2
277968,2
127894,2
43856,2
122198,2
24154,2
16912,2
60181,2
196398,2
5953,2
354105,2
258384,2
288463,2
140229,2
61662,2
31343,2
150049,2
13713,2
38883,2
135307,2
80970,2
371492,2
23382,2
351145,2
153444,2
184819,2
84248,2
42690,2
115162,2
5067,2
76777,2
76775,2
76772,2
147360,2
4709,2
68754,2
43462,2
92254,2
169479,2
105549,2
47612,2
92413,2
67018,2
334878,2
56589,2
53290,2
43036,2
63318,2
65795,2
329805,2
336807,2
117316,2
139777,2
281968,2
333658,2
334918,2
345775,2
1998,2
50124,2
171902,2
367536,2
63766,2
35025,2
336663,2
76200,2
36718,2
286595,2
377853,2
37839,2
381353,2
329809,2
358403,2
336199,2
315865,2
352025,2
329682,2
330348,2
342281,2
341392,2
161374,2
60825,2
89816,2
57144,2
139820,2
65707,2
67327,2
182219,2
290365,2
148184,2
127329,2
243416,2
65719,2
170856,2
64225,2
177564,2
78547,2
4747,2
64404,2
45677,2
101917,2
108639,2
80990,2
66541,2
65504,2
85904,2
33297,2
76547,2
145191,2
265793,2
64944,2
70794,2
1837,2
89560,2
171213,2
104354,2
107852,2
106538,2
64504,2
78563,2
148853,2
51205,2
38440,2
162458,2
96419,2
78282,2
85087,2
90034,2
36296,2
70967,2
105033,2
71630,2
89921,2
66537,2
372985,2
76350,2
40522,2
196907,2
52073,2
284620,2
76099,2
67509,2
4680,2
354388,2
78377,2
105833,2
347184,2
60616,2
227481,2
105572,2
64935,2
286512,2
78539,2
71496,2
180555,2
65188,2
107767,2
4443,2
70119,2
21070,2
16423,2
348537,2
222890,2
29101,2
105915,2
27730,2
65885,2
67941,2
169877,2
28642,2
126879,2
334312,2
78071,2
105304,2
64437,2
296449,2
383809,2
330697,2
330770,2
64407,2
98302,2
347752,2
79550,2
336652,2
104338,2
206289,2
209266,2
12422,2
377799,2
72278,2
329815,2
300403,2
367108,2
290825,2
154786,2
44256,2
186991,2
122325,2
68048,2
109261,2
287717,2
78476,2
64239,2
380808,2
75733,2
25451,2
142023,2
195030,2
374465,2
301056,2
166660,2
62132,2
348025,2
345874,2
82394,2
205588,2
220515,2
333669,2
168055,2
156326,2
26691,2
305455,2
104239,2
65887,2
210615,2
271919,2
12266,2
120268,2
35026,2
241004,2
46521,2
176915,2
224098,2
80470,2
43102,2
18906,2
348673,2
83788,2
82098,2
72655,2
97844,2
124013,2
45537,2
189996,2
255511,2
66540,2
37454,2
118009,2
63876,2
122800,2
112931,2
61711,2
242906,2
369052,2
300187,2
351454,2
56952,2
112633,2
56424,2
87061,2
5654,2
57992,2
66897,2
265982,2
40258,2
324314,2
298459,2
330294,2
98927,2
248741,2
205891,2
375356,2
75198,2
84228,2
366564,2
327040,2
63398,2
4948,2
169357,2
55424,2
70461,2
238124,2
352179,2
369776,2
55035,2
53010,2
319352,2
33201,2
324322,2
130134,2
364051,2
349441,2
119637,2
62675,2
371865,2
377287,2
361571,2
338189,2
389180,2
366514,2
63989,2
4279,2
345054,2
237799,2
40585,2
260646,2
403232,2
76348,2
356626,2
358430,2
125495,2
29924,2
383869,2
266036,2
353732,2
47034,2
368940,2
334304,2
62009,2
32091,2
366656,2
394632,2
337674,2
64133,2
17376,2
402042,2
179573,2
118946,2
300402,2
374471,2
86096,2
71559,2
330982,2
381356,2
381255,2
8893,2
292948,2
380879,2
346564,2
348677,2
267590,2
52925,2
383064,2
37020,2
61686,2
47325,2
134908,2
375950,2
40627,2
20072,2
333367,2
52954,2
302818,2
395985,2
372640,2
22240,2
22623,2
40235,2
64386,2
113629,2
351037,2
245692,2
218993,2
209103,2
129418,2
3479,2
393729,2
304030,2
308704,2
354859,2
190681,2
393857,2
376166,2
40216,2
340677,2
382892,2
21481,2
374464,2
382511,2
98277,2
197772,2
325385,2
68972,2
62722,2
393559,2
42782,2
135286,2
321779,2
160821,2
117592,2
162686,2
169091,2
396899,2
157449,2
38048,2
334517,2
377154,2
369885,2
158811,2
377276,2
99896,2
359805,2
299590,2
150657,2
343858,2
316021,2
410718,2
48601,2
402536,2
16143,2
189225,2
63681,2
138611,2
361777,2
393407,2
277296,2
358725,2
392142,2
393764,2
51953,2
148318,2
300438,2
80301,2
332794,2
181456,2
395763,2
383807,2
128104,2
87561,2
97340,2
340616,2
309929,2
170279,2
78174,2
332979,2
60254,2
389044,2
393731,2
188521,2
40061,2
377275,2
148864,2
278851,2
294463,2
308919,2
430514,2
369594,2
352342,2
372490,2
340481,2
382501,2
12911,2
53217,2
377263,2
382598,2
413837,2
384727,2
289171,2
17417,2
429238,2
369057,2
60821,2
393519,2
382125,2
380622,2
369778,2
18955,2
72822,2
398818,2
40895,2
45515,2
58928,2
396920,2
380623,2
81556,2
382595,2
59482,2
21062,2
74561,2
426830,2
226288,2
75400,2
137726,2
54865,2
408509,2
393079,2
51196,2
49992,2
366104,2
312137,2
358926,2
390357,2
39315,2
282116,2
434711,2
271826,2
363007,2
201752,2
320318,2
120115,2
52628,2
29457,2
182937,2
334307,2
290930,2
36140,2
415032,2
356381,2
190824,2
378446,2
382597,2
68503,2
51122,2
361475,2
384581,2
228455,2
441043,2
340676,2
403252,2
4369,2
75944,2
56947,2
434616,2
172297,2
105843,2
382591,2
56002,2
272075,2
436334,2
150747,2
2459,2
6105,2
133485,2
270822,2
18500,2
413778,2
121539,2
56263,2
48133,2
398929,2
431937,2
334299,2
359413,2
353725,2
78363,2
21778,2
3427,2
422566,2
413927,2
331214,2
436340,2
4182,2
415665,2
382509,2
392124,2
92180,2
390582,2
359784,2
413648,2
1631,2
64584,2
375898,2
41289,2
177117,2
305198,2
340053,2
382518,2
54471,2
115108,2
371859,2
61672,2
151227,2
399019,2
144726,2
401698,2
430423,2
395452,2
227717,2
391663,2
14555,2
11396,2
78595,2
152989,2
4644,2
37022,2
10572,2
393196,2
41301,2
429070,2
271234,2
398920,2
425931,2
203665,2
40194,2
38373,2
375746,2
62978,2
51191,2
415132,2
384371,2
380438,2
56759,2
64805,2
18457,2
439154,2
402907,2
14650,2
96231,2
28445,2
392788,2
22502,2
40420,2
35464,2
358083,2
13741,2
15449,2
187672,2
57382,2
77460,2
339964,2
2104,2
70133,2
54000,2
260312,2
372355,2
60194,2
330333,2
16455,2
382589,2
12816,2
14644,2
82495,2
95197,2
78475,2
78534,2
74580,2
48584,2
155887,2
39422,2
30163,2
67451,2
28745,2
228642,2
377278,2
11512,2
392794,2
301876,2
391700,2
415137,2
12790,2
67409,2
101503,2
22578,2
374720,2
121842,2
83765,2
83750,2
439502,2
10260,2
56544,2
11912,2
338546,2
49559,2
24794,2
461615,2
408543,2
123229,2
17630,2
430058,2
408024,2
453354,2
36179,2
446345,2
37991,2
257698,2
436352,2
160788,2
398924,2
394260,2
20502,2
412204,2
351192,2
417489,2
126314,2
404733,2
77519,2
51871,2
393945,2
40544,2
53456,2
51212,2
51195,2
79728,2
10524,2
72363,2
130627,2
27208,2
15329,2
59914,2
67431,2
428495,2
375798,2
383743,2
82029,2
33704,2
103344,2
275272,2
68637,2
423453,2
451955,2
280640,2
54559,2
277839,2
76289,2
58133,2
139159,2
190817,2
401408,2
430365,2
395767,2
248705,2
63990,2
273279,2
282308,2
365432,2
49277,2
949,3
710,3
9691,3
9603,3
35196,3
629,3
9089,3
11010,3
17182,3
10607,3
4482,3
755,3
11859,3
13685,3
103,3
55475,3
649,3
1642,3
9090,3
9804,3
11017,3
18183,3
32325,3
38722,3
680,3
3586,3
12527,3
48992,3
16771,3
6075,3
2259,3
329,3
11858,3
14534,3
41878,3
11969,3
15139,3
11655,3
8223,3
280,3
576,3
4307,3
1592,3
38884,3
288173,3
44103,3
43634,3
90148,3
922,3
62364,3
40507,3
123763,3
26748,3
9431,3
549,3
12559,3
44705,3
27854,3
32093,3
3598,3
1712,3
2897,3
22613,3
22657,3
12241,3
35115,3
14136,3
24795,3
15947,3
43777,3
49688,3
38251,3
10409,3
2469,3
85,3
348,3
240,3
1480,3
829,3
642,3
32076,3
21539,3
1573,3
46681,3
9819,3
8818,3
31000,3
43775,3
66,3
18420,3
16052,3
13982,3
10357,3
11970,3
607,3
10603,3
6072,3
108401,3
1813,3
34838,3
14583,3
11831,3
10217,3
115,3
47112,3
9558,3
18205,3
36568,3
27472,3
267,3
4415,3
929,3
11551,3
874,3
9730,3
11586,3
927,3
9340,3
12129,3
10823,3
2370,3
506,3
22527,3
14347,3
9882,3
11954,3
11545,3
9326,3
11873,3
10015,3
8388,3
10722,3
29723,3
22345,3
10212,3
65749,3
1414,3
1902,3
3309,3
9531,3
3103,3
8974,3
509,3
11779,3
14283,3
6488,3
332,3
11416,3
745,3
19457,3
102489,3
12185,3
22611,3
10396,3
43832,3
69851,3
42020,3
48797,3
3767,3
1654,3
658,3
391,3
9343,3
709,3
46798,3
26149,3
8672,3
37094,3
4203,3
29154,3
99,3
41462,3
5924,3
4460,3
79474,3
21489,3
46835,3
32015,3
9367,3
12143,3
9605,3
8374,3
2069,3
622,3
3114,3
12501,3
820,3
16535,3
1880,3
75892,3
1908,3
840,3
6644,3
10747,3
46625,3
17339,3
106,3
1359,3
4967,3
10518,3
14736,3
40562,3
19600,3
13105,3
19489,3
17889,3
8584,3
40685,3
42002,3
40365,3
38688,3
541,3
10648,3
1551,3
26889,3
14328,3
32047,3
9040,3
25364,3
43002,3
3133,3
479,3
31023,3
1050,3
20540,3
19380,3
29263,3
19150,3
10480,3
80713,3
51179,3
170767,3
10562,3
43109,3
1636,3
77434,3
11372,3
92603,3
2604,3
5001,3
1493,3
21355,3
1900,3
11209,3
11028,3
20287,3
13703,3
2608,3
843,3
12806,3
10878,3
6073,3
33676,3
10054,3
2575,3
55,3
65075,3
111,3
10477,3
19357,3
9062,3
37691,3
115810,3
824,3
48109,3
966,3
12639,3
301,3
6498,3
17494,3
21468,3
10865,3
10691,3
11444,3
6106,3
25985,3
9395,3
15267,3
10126,3
13482,3
38909,3
38560,3
17819,3
14621,3
43345,3
331,3
327,3
2057,3
11385,3
20391,3
11542,3
15104,3
44321,3
2176,3
2034,3
21242,3
248,3
16380,3
12103,3
58429,3
17708,3
1018,3
16767,3
984,3
27092,3
1433,3
38766,3
5781,3
3537,3
14854,3
8007,3
8342,3
55479,3
27150,3
10170,3
27273,3
31603,3
18647,3
9606,3
9884,3
2441,3
8470,3
42458,3
10052,3
23479,3
21380,3
10889,3
26843,3
4499,3
1391,3
12705,3
15120,3
112942,3
11560,3
32617,3
18079,3
62001,3
28466,3
23102,3
1364,3
9573,3
7451,3
12771,3
28319,3
9941,3
26165,3
9299,3
113369,3
19460,3
10550,3
24348,3
77079,3
15192,3
10805,3
8691,3
19123,3
47886,3
9645,3
41645,3
48155,3
9280,3
542,3
25466,3
36669,3
204372,3
64,3
13369,3
76397,3
40952,3
22023,3
42124,3
33504,3
10856,3
18602,3
13435,3
16225,3
9027,3
21189,3
28528,3
8219,3
15600,3
30874,3
48139,3
81346,3
24883,3
31598,3
11615,3
6524,3
42459,3
12157,3
36211,3
9557,3
25461,3
8409,3
31459,3
20689,3
1555,3
584,3
39125,3
21717,3
26593,3
15462,3
11916,3
51426,3
18200,3
2470,3
40085,3
47684,3
2263,3
18780,3
18972,3
32489,3
185465,3
170,3
9471,3
1927,3
40947,3
8961,3
3472,3
33339,3
71714,3
54580,3
50350,3
9257,3
17180,3
26225,3
14881,3
4593,3
41806,3
38304,3
38874,3
99648,3
2722,3
55015,3
1428,3
10617,3
37025,3
38244,3
278813,3
10934,3
891,3
11477,3
47866,3
21219,3
8439,3
33222,3
12146,3
17831,3
5227,3
951,3
8047,3
14249,3
8222,3
9846,3
2000,3
3089,3
41785,3
83505,3
10511,3
14844,3
30080,3
26712,3
1882,3
16227,3
40140,3
20444,3
11023,3
14430,3
10677,3
13572,3
31602,3
10733,3
20278,3
47201,3
393,3
163676,3
9509,3
19016,3
30125,3
18329,3
700,3
36670,3
47108,3
125103,3
204,3
53117,3
1926,3
11060,3
171229,3
11069,3
336,3
11942,3
36206,3
21948,3
14703,3
41089,3
18283,3
20718,3
22522,3
4781,3
4497,3
31526,3
4507,3
42814,3
435,3
12657,3
57544,3
41495,3
594,3
25783,3
29264,3
9901,3
436,3
67297,3
11897,3
314,3
75046,3
12625,3
46767,3
43417,3
62395,3
39209,3
20316,3
71786,3
53287,3
32644,3
89482,3
69035,3
21147,3
1538,3
60015,3
14797,3
15644,3
12548,3
14198,3
18804,3
1653,3
54979,3
8689,3
11045,3
2438,3
12456,3
47959,3
2059,3
140,3
13673,3
26347,3
18973,3
30719,3
939,3
91,3
3031,3
43130,3
51949,3
17907,3
16515,3
43867,3
18229,3
44041,3
29244,3
37347,3
800,3
43348,3
24518,3
23620,3
13187,3
29715,3
33257,3
42702,3
26204,3
27277,3
42623,3
42634,3
21323,3
16328,3
38646,3
13041,3
8327,3
9652,3
43751,3
77360,3
38985,3
45691,3
17435,3
19621,3
8221,3
4043,3
22189,3
14362,3
40082,3
47105,3
152426,3
37797,3
2460,3
44641,3
9845,3
1283,3
14533,3
39927,3
31774,3
29512,3
101338,3
9439,3
33355,3
10706,3
10836,3
10046,3
45538,3
9298,3
97754,3
40432,3
24241,3
11556,3
189332,3
1418,3
12583,3
49681,3
1913,3
2539,3
12086,3
1404,3
20912,3
8357,3
47614,3
986,3
61988,3
58097,3
32546,3
26488,3
989,3
43779,3
8978,3
22383,3
57825,3
18538,3
42641,3
39179,3
52943,3
5204,3
37601,3
167087,3
20511,3
438,3
32208,3
84298,3
47007,3
37748,3
42106,3
21131,3
41115,3
41954,3
30204,3
36971,3
18871,3
8220,3
43003,3
1640,3
11799,3
53116,3
43344,3
133750,3
43271,3
63066,3
11605,3
10027,3
2444,3
43429,3
953,3
14358,3
9779,3
9787,3
787,3
20941,3
29080,3
11683,3
9722,3
18497,3
9534,3
25426,3
14922,3
34012,3
13341,3
1696,3
9775,3
10048,3
25956,3
8292,3
14166,3
6957,3
74840,3
44413,3
9007,3
1830,3
61044,3
30941,3
14544,3
9763,3
1656,3
25763,3
34207,3
25,3
73473,3
43440,3
48121,3
35124,3
27915,3
14695,3
20858,3
8053,3
13653,3
36775,3
2800,3
18840,3
4495,3
10809,3
107667,3
60566,3
78237,3
29952,3
1969,3
15363,3
42328,3
5145,3
16781,3
14609,3
4173,3
7483,3
219,3
9957,3
50724,3
17247,3
9310,3
1416,3
503,3
591,3
18484,3
12766,3
9353,3
4962,3
8443,3
19972,3
1164,3
14120,3
43778,3
82,3
51857,3
1948,3
148,3
77250,3
14174,3
34233,3
11227,3
37628,3
300,3
1417,3
43847,3
77198,3
8194,3
43071,3
9809,3
10741,3
2357,3
57977,3
7873,3
36265,3
14457,3
1246,3
43791,3
1247,3
1646,3
14171,3
79767,3
10810,3
78318,3
12547,3
2266,3
10090,3
28710,3
28438,3
97548,3
25530,3
36610,3
14624,3
2267,3
19936,3
9793,3
1683,3
8271,3
23397,3
35838,3
24397,3
13171,3
8421,3
14547,3
12225,3
298,3
18206,3
42700,3
9815,3
2359,3
1858,3
5857,3
15934,3
2503,3
14123,3
155386,3
1127,3
14223,3
4351,3
13173,3
13754,3
9038,3
4517,3
6615,3
20607,3
5718,3
37005,3
6977,3
32726,3
21296,3
24060,3
11148,3
6477,3
6537,3
48266,3
11600,3
31068,3
8329,3
78705,3
4170,3
9030,3
244145,3
77245,3
7461,3
72602,3
21043,3
383,3
32579,3
13495,3
7797,3
11483,3
13317,3
7351,3
8267,3
15260,3
13007,3
26232,3
12586,3
26119,3
13172,3
13848,3
1724,3
23676,3
78998,3
29882,3
68259,3
10190,3
46531,3
6687,3
116333,3
13255,3
12133,3
15865,3
5038,3
13851,3
2012,3
11671,3
15570,3
29568,3
18539,3
12165,3
85574,3
102305,3
3865,3
25795,3
13389,3
38140,3
12797,3
8908,3
4998,3
3041,3
12690,3
14326,3
20015,3
3097,3
13051,3
10523,3
12689,3
10764,3
2588,3
127257,3
8881,3
8880,3
109711,3
11499,3
11321,3
49256,3
13635,3
14139,3
80193,3
417285,3
171840,3
17317,3
43034,3
19998,3
16558,3
17003,3
13090,3
24220,3
33811,3
91099,3
10000,3
17431,3
21191,3
80592,3
42943,3
16871,3
14330,3
14536,3
15073,3
28110,3
4498,3
8373,3
47920,3
14687,3
30713,3
19727,3
20071,3
39286,3
21878,3
13797,3
11928,3
30319,3
85097,3
44655,3
21371,3
36108,3
65990,3
25376,3
17899,3
18120,3
17445,3
20171,3
21700,3
72083,3
31936,3
47576,3
19994,3
37317,3
63615,3
25532,3
4786,3
23706,3
39488,3
188858,3
37637,3
89681,3
141640,3
105419,3
22821,3
37767,3
51317,3
8088,3
11699,3
28089,3
121088,3
9924,3
30231,3
33273,3
20764,3
1284,3
16866,3
34653,3
2143,3
24438,3
14704,3
100122,3
19995,3
25196,3
27172,3
17591,3
25190,3
28644,3
101006,3
46335,3
83430,3
25602,3
52229,3
13358,3
27567,3
75877,3
33295,3
94706,3
8898,3
23742,3
20406,3
5595,3
10664,3
119819,3
94182,3
104607,3
8980,3
36325,3
36760,3
37178,3
19173,3
38726,3
96287,3
29272,3
37056,3
42139,3
34544,3
10193,3
63883,3
46341,3
109970,3
28478,3
34703,3
1896,3
43449,3
51395,3
1789,3
34851,3
16304,3
37834,3
42008,3
27578,3
8900,3
33774,3
53446,3
42085,3
32638,3
23631,3
80806,3
30630,3
40264,3
35791,3
35716,3
107612,3
46563,3
71575,3
125948,3
44040,3
43933,3
46812,3
41308,3
63611,3
47426,3
13548,3
114333,3
45336,3
41211,3
143336,3
41733,3
49110,3
65726,3
62103,3
43434,3
45958,3
46757,3
15012,3
44886,3
52998,3
35395,3
37710,3
31988,3
195833,3
57489,3
43318,3
130623,3
10817,3
481,3
36115,3
56812,3
33107,3
31694,3
163659,3
102144,3
124058,3
25482,3
46820,3
122019,3
36241,3
57019,3
49073,3
60708,3
25259,3
14556,3
48471,3
32319,3
60213,3
53596,3
91958,3
126104,3
91419,3
81687,3
85886,3
114246,3
30901,3
31987,3
36505,3
58376,3
106406,3
60221,3
71110,3
81751,3
93528,3
62342,3
57521,3
45189,3
131770,3
48650,3
75725,3
48596,3
149149,3
63555,3
50456,3
47582,3
140101,3
21508,3
60315,3
48414,3
61933,3
54083,3
52256,3
51497,3
128990,3
46175,3
50272,3
8931,3
62077,3
188505,3
1865,3
59436,3
41611,3
32120,3
110628,3
23116,3
57276,3
83345,3
42571,3
59468,3
49538,3
21616,3
222600,3
89688,3
57536,3
148675,3
32934,3
83989,3
45014,3
35954,3
118116,3
72447,3
115425,3
63287,3
48453,3
50004,3
22093,3
33927,3
90511,3
45765,3
43338,3
47855,3
56810,3
46558,3
29496,3
62206,3
47261,3
49913,3
62835,3
63311,3
246749,3
74938,3
67884,3
55720,3
98482,3
61667,3
60225,3
16092,3
61202,3
61404,3
269518,3
132227,3
65283,3
86440,3
76013,3
80122,3
86126,3
140003,3
72172,3
52799,3
51248,3
23514,3
25922,3
94509,3
51409,3
77635,3
43546,3
26824,3
103597,3
118204,3
52274,3
63207,3
37006,3
63498,3
148353,3
72721,3
57829,3
47383,3
145594,3
70435,3
42990,3
56815,3
42968,3
48492,3
59961,3
84797,3
84028,3
278458,3
43459,3
73921,3
106199,3
178595,3
57243,3
52454,3
77495,3
79108,3
288291,3
80184,3
79754,3
145504,3
80304,3
81342,3
73889,3
56180,3
73211,3
31967,3
73336,3
59835,3
111188,3
51823,3
61979,3
97038,3
77561,3
80742,3
26864,3
77084,3
80389,3
80321,3
64456,3
68818,3
48393,3
42621,3
96399,3
29860,3
76333,3
39105,3
200281,3
50388,3
61539,3
76696,3
38256,3
126420,3
458428,3
71864,3
137625,3
127521,3
12677,3
77948,3
130458,3
88075,3
67441,3
38091,3
77016,3
51996,3
123359,3
77269,3
80280,3
82618,3
106016,3
60985,3
85544,3
84308,3
70584,3
288296,3
139325,3
104718,3
259292,3
34280,3
84305,3
80717,3
84354,3
71378,3
80278,3
74726,3
85549,3
170178,3
85533,3
79983,3
91552,3
85543,3
85872,3
81634,3
288151,3
131434,3
127864,3
114562,3
81446,3
257604,3
110398,3
87436,3
98567,3
55204,3
134411,3
73293,3
